stat_name,stat_value,file
mean_int_bl,0.005585747947244094,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run1_rep0_tr_summary_stats.csv
mean_ext_bl,0.007981674332307693,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run1_rep0_tr_summary_stats.csv
mean_divergence,0.04191625241908864,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run1_rep0_tr_summary_stats.csv
mean_diversity,0.06074881299314491,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run1_rep0_tr_summary_stats.csv
divergence_slope,2.3271262168465988e-5,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run1_rep0_tr_summary_stats.csv
diversity_slope,2.672756237156342e-5,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run1_rep0_tr_summary_stats.csv
transition_score,5.636363636363637,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run1_rep0_tr_summary_stats.csv
stat_name,stat_value,file
mean_leaf_depth,8.623076923076923,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run2_rep0_tr_summary_stats.csv
mean_bl,0.006785683471984436,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run2_rep0_tr_summary_stats.csv
mean_int_bl,0.004711647114173228,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run2_rep0_tr_summary_stats.csv
mean_ext_bl,0.008811857452307692,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run2_rep0_tr_summary_stats.csv
mean_divergence,0.045158957247685184,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run2_rep0_tr_summary_stats.csv
mean_diversity,0.0478862679560878,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run2_rep0_tr_summary_stats.csv
divergence_slope,2.7575816874835e-5,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run2_rep0_tr_summary_stats.csv
diversity_slope,1.8851082342313506e-5,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run2_rep0_tr_summary_stats.csv
transition_score,5.636363636363637,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run2_rep0_tr_summary_stats.csv
stat_name,stat_value,file
mean_leaf_depth,8.476923076923077,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run3_rep0_tr_summary_stats.csv
mean_bl,0.0064261467373540855,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run3_rep0_tr_summary_stats.csv
mean_int_bl,0.003594315425984252,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run3_rep0_tr_summary_stats.csv
mean_ext_bl,0.009192628095384615,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run3_rep0_tr_summary_stats.csv
mean_divergence,0.03679687453061836,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run3_rep0_tr_summary_stats.csv
mean_diversity,0.04805712264618363,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run3_rep0_tr_summary_stats.csv
divergence_slope,1.9801189516548128e-5,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run3_rep0_tr_summary_stats.csv
diversity_slope,1.78703447756132e-5,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run3_rep0_tr_summary_stats.csv
transition_score,5.090909090909091,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run3_rep0_tr_summary_stats.csv
stat_name,stat_value,file
mean_leaf_depth,8.261538461538462,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run4_rep0_tr_summary_stats.csv
mean_bl,0.00584894167159533,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run4_rep0_tr_summary_stats.csv
mean_int_bl,0.0033452390503937008,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run4_rep0_tr_summary_stats.csv
mean_ext_bl,0.00829486654,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run4_rep0_tr_summary_stats.csv
mean_divergence,0.037322511699046226,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run4_rep0_tr_summary_stats.csv
mean_diversity,0.03995399126511849,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run4_rep0_tr_summary_stats.csv
divergence_slope,1.6512069167531356e-5,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run4_rep0_tr_summary_stats.csv
diversity_slope,7.518926741892842e-6,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run4_rep0_tr_summary_stats.csv
transition_score,5.363636363636363,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run4_rep0_tr_summary_stats.csv
stat_name,stat_value,file
mean_leaf_depth,6.1692307692307695,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run5_rep0_tr_summary_stats.csv
mean_bl,0.007465141445525292,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run5_rep0_tr_summary_stats.csv
mean_int_bl,0.0052590209322834645,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run5_rep0_tr_summary_stats.csv
mean_ext_bl,0.009620351485384615,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run5_rep0_tr_summary_stats.csv
mean_divergence,0.040800248625142775,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run5_rep0_tr_summary_stats.csv
mean_diversity,0.059422711171146725,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run5_rep0_tr_summary_stats.csv
divergence_slope,2.599258121248647e-5,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run5_rep0_tr_summary_stats.csv
diversity_slope,3.070229695107479e-5,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run5_rep0_tr_summary_stats.csv
transition_score,4.818181818181818,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run5_rep0_tr_summary_stats.csv
stat_name,stat_value,file
mean_leaf_depth,6.984615384615385,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run6_rep0_tr_summary_stats.csv
mean_bl,0.008070423683657587,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run6_rep0_tr_summary_stats.csv
mean_int_bl,0.005841489196850394,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run6_rep0_tr_summary_stats.csv
mean_ext_bl,0.010247921220769231,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run6_rep0_tr_summary_stats.csv
mean_divergence,0.04771626606686739,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run6_rep0_tr_summary_stats.csv
mean_diversity,0.06323292252026223,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run6_rep0_tr_summary_stats.csv
divergence_slope,2.8600093994407202e-5,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run6_rep0_tr_summary_stats.csv
diversity_slope,3.108589580255893e-5,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run6_rep0_tr_summary_stats.csv
transition_score,5.363636363636363,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run6_rep0_tr_summary_stats.csv
stat_name,stat_value,file
mean_leaf_depth,9.415384615384616,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run7_rep0_tr_summary_stats.csv
mean_bl,0.006824523811284047,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run7_rep0_tr_summary_stats.csv
mean_int_bl,0.005036674834645669,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run7_rep0_tr_summary_stats.csv
mean_ext_bl,0.008571114734615385,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run7_rep0_tr_summary_stats.csv
mean_divergence,0.043351620331295325,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run7_rep0_tr_summary_stats.csv
mean_diversity,0.052095625571170034,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run7_rep0_tr_summary_stats.csv
divergence_slope,2.1573782672205033e-5,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run7_rep0_tr_summary_stats.csv
diversity_slope,1.5121396775114632e-5,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run7_rep0_tr_summary_stats.csv
transition_score,5.090909090909091,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run7_rep0_tr_summary_stats.csv
stat_name,stat_value,file
mean_leaf_depth,10.176923076923076,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run8_rep0_tr_summary_stats.csv
mean_bl,0.007440089931906615,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run8_rep0_tr_summary_stats.csv
mean_int_bl,0.004878851853543307,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run8_rep0_tr_summary_stats.csv
mean_ext_bl,0.009942222516153846,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run8_rep0_tr_summary_stats.csv
mean_divergence,0.049496827283222605,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run8_rep0_tr_summary_stats.csv
mean_diversity,0.05387927762469244,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run8_rep0_tr_summary_stats.csv
divergence_slope,3.3131829752027455e-5,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run8_rep0_tr_summary_stats.csv
diversity_slope,2.7270619281989724e-5,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run8_rep0_tr_summary_stats.csv
transition_score,5,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run8_rep0_tr_summary_stats.csv
stat_name,stat_value,file
mean_leaf_depth,7.8538461538461535,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run9_rep0_tr_summary_stats.csv
